	Title	avg_rating	count_rating	w_score
933	Bombay Talkies	3.0277777777777777	36	3.01272356022863
934	Kick	3.026315789473684	38	3.0124206183184246
935	Khwahish	3.0256410256410255	39	3.0122744933970313
937	Heyy Babyy	3.0256410256410255	39	3.0122744933970313
936	Krodh	3.0256410256410255	39	3.0122744933970313
938	Andhadhun	3.025	40	3.012131766729624
939	Tum Bin	3.024390243902439	41	3.0119923211350303
940	Haan Maine Bhi Pyaar Kiya	3.024390243902439	41	3.0119923211350303
941	Desi Kattey	3.0238095238095237	42	3.011856044758496
942	Odyssey of Persistence	3.0238095238095237	42	3.011856044758496
943	Chakravyuh	3.0232558139534884	43	3.0117228307724457
944	Yaadein	3.0232558139534884	43	3.0117228307724457
945	Tapish	3.0232558139534884	43	3.0117228307724457
946	Naksha	3.0232558139534884	43	3.0117228307724457
951	Nayak	3.022727272727273	44	3.011592577097196
950	Yamla Pagla Deewana 2	3.022727272727273	44	3.011592577097196
948	Sitam	3.022727272727273	44	3.011592577097196
947	Blood Brothers	3.022727272727273	44	3.011592577097196
949	Netaji Subhas Chandra Bose: The Forgotten Hero	3.022727272727273	44	3.011592577097196
952	Will You Marry Me?	3.022222222222222	45	3.011465186140084
953	Phoonk 2	3.022222222222222	45	3.011465186140084
954	Raabta	3.0217391304347827	46	3.011340564551605
955	Big Brother	3.0217391304347827	46	3.011340564551605
956	Aaja Nachle	3.0217391304347827	46	3.011340564551605
957	Crook	3.021276595744681	47	3.0112186229972866
958	Vaada	3.021276595744681	47	3.0112186229972866
959	Aashiqui.in	3.0208333333333335	48	3.011099275944124
960	Yea Toh Two Much Ho Gayaa	3.020408163265306	49	3.0109824414605018
964	O Teri	3.02	50	3.0108680410286213
966	Ramji Londonwale	3.02	50	3.0108680410286213
965	Ek Kahani Julie Ki	3.02	50	3.0108680410286213
963	Shootout at Wadala	3.02	50	3.0108680410286213
961	The Legend of Bhagat Singh	3.02	50	3.0108680410286213
962	ABCD 2	3.02	50	3.0108680410286213
969	Mujhe Meri Biwi Se Bachaao	3.0	10	3.000773784620494
970	Utthaan	3.0	10	3.000773784620494
1109	Sadiyaan	3.0	10	3.000773784620494
1036	Hum Tumhare Hain Sanam	3.0	11	3.0007602094517134
977	Saawan... The Love Season	3.0	11	3.0007602094517134
1048	Shubh Mangal Savdhan	3.0	11	3.0007602094517134
1074	Tada	3.0	11	3.0007602094517134
1071	Fan	3.0	11	3.0007602094517134
1118	Tu Hai Mera Sunday	3.0	11	3.0007602094517134
986	Amit Sahni Ki List	3.0	12	3.000747102392201
1023	Vaah! Life Ho Toh Aisi!	3.0	12	3.000747102392201
1013	"Barah Aana
"	3.0	12	3.000747102392201
1053	Time Out	3.0	12	3.000747102392201
1057	A Flying Jatt	3.0	12	3.000747102392201
1030	Yuvvraaj	3.0	12	3.000747102392201
1080	Zokkomon	3.0	12	3.000747102392201
1081	Ek Haseena Thi Ek Deewana Tha	3.0	12	3.000747102392201
1102	Kedarnath	3.0	12	3.000747102392201
1005	Riyasat	3.0	12	3.000747102392201
1082	Honour Killing	3.0	13	3.000734439639791
1084	Go Goa Gone	3.0	13	3.000734439639791
1034	7½ Phere	3.0	13	3.000734439639791
1016	Where's the Party Yaar?	3.0	13	3.000734439639791
979	Bombay to Goa 	3.0	14	3.0007221989791275
975	Photograph	3.0	14	3.0007221989791275
1000	Befikre	3.0	14	3.0007221989791275
1041	Shikhar	3.0	14	3.0007221989791275
1098	Desh Devi	3.0	14	3.0007221989791275
1110	Bypass Road	3.0	15	3.0007103596516007
1044	Inteha	3.0	15	3.0007103596516007
968	Rabba Main Kya Karoon	3.0	15	3.0007103596516007
990	Queen	3.0	16	3.0006989022378656
983	Mr. Singh Mrs. Mehta	3.0	16	3.0006989022378656
978	Yeh Dil	3.0	16	3.0006989022378656
1106	Khamoshi	3.0	16	3.0006989022378656
971	Mudda: The Issue	3.0	16	3.0006989022378656
985	Saare Jahaan Se Mehnga	3.0	16	3.0006989022378656
984	Amavas	3.0	17	3.0006878085515503
1101	Kaun Kitney Paani Mein	3.0	18	3.000677061542932
1096	Out of Control	3.0	18	3.000677061542932
1045	Iqraar by Chance	3.0	19	3.0006666452115023
1068	"Firaaq
"	3.0	19	3.0006666452115023
1026	Pukar	3.0	19	3.0006666452115023
1099	"Karma Aur Holi
"	3.0	19	3.0006666452115023
1010	Munna Michael	3.0	19	3.0006666452115023
1035	Shor in the City	3.0	20	3.0006565445264797
1108	"ABCD: Any Body Can Dance
"	3.0	20	3.0006565445264797
1017	Roadside Romeo	3.0	20	3.0006565445264797
982	Pyare Mohan	3.0	20	3.0006565445264797
972	Asoka	3.0	20	3.0006565445264797
1046	Ishk Actually	3.0	20	3.0006565445264797
1076	Enemmy	3.0	20	3.0006565445264797
1117	No Entry	3.0	20	3.0006565445264797
1067	Fever	3.0	20	3.0006565445264797
1027	Bal Ganesh 2	3.0	21	3.0006467453544428
989	Pyaar Ishq Aur Mohabbat	3.0	22	3.000637234393348
1105	U, Me Aur Ghar	3.0	22	3.000637234393348
1066	Paan Singh Tomar	3.0	22	3.000637234393348
1042	Deshdrohi	3.0	23	3.000627999112285
1043	Inkaar	3.0	23	3.000627999112285
1056	Shaadi Se Pehle	3.0	23	3.000627999112285
1033	Hum Hai Raahi Car Ke	3.0	23	3.000627999112285
973	Plan	3.0	23	3.000627999112285
1012	Nasha	3.0	23	3.000627999112285
1092	Hasee Toh Phasee	3.0	24	3.000619027696395
1002	Mumbai Se Aaya Mera Dost	3.0	25	3.0006103089964458
1011	Rebellious Flower	3.0	25	3.0006103089964458
1115	Chausar	3.0	26	3.0006018324826065
1021	Warning	3.0	26	3.0006018324826065
1091	Har Dil Jo Pyar Karega	3.0	26	3.0006018324826065
1065	Junglee	3.0	26	3.0006018324826065
1015	Ragini MMS 2	3.0	26	3.0006018324826065
1050	"Shahrukh Bola ""Khoobsurat Hai Tu"""	3.0	27	3.0005935882020225
1051	Daddy Cool	3.0	27	3.0005935882020225
1087	Teraa Surroor	3.0	27	3.0005935882020225
1119	Umrao Jaan	3.0	27	3.0005935882020225
1093	6 - 5 = 2	3.0	27	3.0005935882020225
1059	Officer	3.0	28	3.0005855667398333
1031	Nishad	3.0	28	3.0005855667398333
1075	Tathastu	3.0	29	3.0005777591833023
1120	Second Generation	3.0	29	3.0005777591833023
1069	Tareekh	3.0	29	3.0005777591833023
1047	Jaal: The Trap	3.0	29	3.0005777591833023
987	Aasma: The Sky Is the Limit	3.0	29	3.0005777591833023
1107	Sandwich	3.0	29	3.0005777591833023
1004	Ae Dil Hai Mushkil	3.0	30	3.000570157088785
1024	Badhaai Ho Badhaai	3.0	30	3.000570157088785
992	Angry Young Man	3.0	30	3.000570157088785
1064	Shuddh Desi Romance	3.0	30	3.000570157088785
1072	Force 2	3.0	30	3.000570157088785
1049	Jaane Kyun De Yaaron	3.0	30	3.000570157088785
980	"Aligarh
"	3.0	30	3.000570157088785
995	Run	3.0	31	3.0005627524512684
1078	Garam Masala	3.0	31	3.0005627524512684
1083	Ek Din 24 Ghante	3.0	31	3.0005627524512684
1040	Parmanu: The Story Of Pokhran	3.0	31	3.0005627524512684
1114	Tum Mile	3.0	31	3.0005627524512684
1086	EMI - Liya Hai Toh Chukana Parega	3.0	31	3.0005627524512684
1104	Sala Bandar!	3.0	31	3.0005627524512684
1008	Le Chal Apne Sang	3.0	31	3.0005627524512684
976	Mere Brother Ki Dulhan	3.0	31	3.0005627524512684
1018	Baap Ka Baap	3.0	31	3.0005627524512684
1079	Ek Se Bure Do	3.0	32	3.000555537676252
997	Kuchh Kariye	3.0	32	3.000555537676252
996	Kuchh Bheege Alfaaz	3.0	32	3.000555537676252
1025	Maatr	3.0	32	3.000555537676252
1038	I Don't Luv U	3.0	33	3.000548505553768
1073	Falooda	3.0	33	3.000548505553768
1001	Bhootwali Love Story	3.0	33	3.000548505553768
1100	Sarhad Paar	3.0	33	3.000548505553768
1032	Once Upon Ay Time In Mumbai Dobaara!	3.0	33	3.000548505553768
1088	Gulabi Gang	3.0	33	3.000548505553768
1022	Lucky Kabootar	3.0	34	3.0005416492343455
1077	Gabbar is Back	3.0	34	3.0005416492343455
1097	Jumbo	3.0	34	3.0005416492343455
1029	Yeh Dooriyan	3.0	34	3.0005416492343455
1089	Haider	3.0	35	3.000534962206761
1070	Page 3	3.0	36	3.0005284382774104
1014	Maharathi	3.0	36	3.0005284382774104
1062	Total Siyapaa	3.0	36	3.0005284382774104
1094	Hate Story 3	3.0	37	3.0005220715511767
1019	Mukhbiir	3.0	37	3.0005220715511767
988	Anamika	3.0	38	3.0005158564136627
1090	Tere Naal Love Ho Gaya	3.0	38	3.0005158564136627
1060	Cigarette Ki Tarah	3.0	38	3.0005158564136627
1111	Chauhar	3.0	39	3.0005097875146785
1003	Right Here, Right Now	3.0	39	3.0005097875146785
1009	Bhoot Returns	3.0	40	3.0005038597528797
999	Bhram	3.0	41	3.0004980682614675
991	Yahaan	3.0	41	3.0004980682614675
1085	Eight: The Power of Shani	3.0	41	3.0004980682614675
1006	Vishwaroopam	3.0	42	3.0004924083948596
1007	Romeo Akbar Walter	3.0	43	3.0004868757162657
998	Rukh	3.0	43	3.0004868757162657
1039	Shirin Farhad Ki Toh Nikal Padi	3.0	43	3.0004868757162657
1020	Raju Chacha	3.0	44	3.000481465986085
1112	Sadda Adda	3.0	44	3.000481465986085
1061	Josh	3.0	46	3.0004709993342136
967	Phir Hera Pheri	3.0	47	3.0004659348252436
1095	Divya Drishti	3.0	47	3.0004659348252436
1037	Dev.D	3.0	47	3.0004659348252436
1116	A Wednesday!	3.0	48	3.0004609780717835
994	Krishna	3.0	48	3.0004609780717835
1058	Jodhaa Akbar	3.0	48	3.0004609780717835
1063	Hum Chaar	3.0	49	3.000456125671028
1113	Bumper Draw	3.0	49	3.000456125671028
974	Laila Majnu	3.0	49	3.000456125671028
1103	Notebook	3.0	49	3.000456125671028
1052	Tiger Zinda Hai	3.0	49	3.000456125671028
993	Malaal	3.0	49	3.000456125671028
1028	Lucky: No Time for Love	3.0	50	3.0004513743619547
1055	Jeena Sirf Merre Liye	3.0	50	3.0004513743619547
1054	Shaapit	3.0	50	3.0004513743619547
981	All the Best: Fun Begins	3.0	50	3.0004513743619547
1121	Chalk n Duster	2.98	50	2.9900347076952882
1122	Rock On 2	2.98	50	2.9900347076952882
1125	Welcome Back	2.979591836734694	49	2.9899298098815543
1126	Kahin Hai Mera Pyar	2.979591836734694	49	2.9899298098815543
1124	The Pink Mirror	2.979591836734694	49	2.9899298098815543
1123	Humko Tumse Pyaar Hai	2.979591836734694	49	2.9899298098815543
1127	Loins of Punjab Presents	2.9791666666666665	48	2.989822680199443
1128	Waiting	2.978723404255319	47	2.9897132466532006
1129	Ek Thi Rani Aisi Bhi	2.978723404255319	47	2.9897132466532006
1130	Aetbaar	2.9782608695652173	46	2.9896014341168224
1131	Soni	2.977777777777778	45	2.989487164162062
1132	Meri Biwi Ka Jawaab Nahin	2.977777777777778	45	2.989487164162062
1133	Guest Iin London	2.977777777777778	45	2.989487164162062
1134	Shaadi No. 1	2.977272727272727	44	2.989370354874974
1135	Nishabd	2.977272727272727	44	2.989370354874974
1136	Dahshat	2.977272727272727	44	2.989370354874974
1137	Dhamaal	2.977272727272727	44	2.989370354874974
1144	Section 375	2.9767441860465116	43	2.989250920660086
1142	Kurbaan	2.9767441860465116	43	2.989250920660086
1143	Ankahee	2.9767441860465116	43	2.989250920660086
1145	Chal Mere Bhai	2.9767441860465116	43	2.989250920660086
1141	Ishq Ke Parindey	2.9767441860465116	43	2.989250920660086
1138	A Decent Arrangement	2.9767441860465116	43	2.989250920660086
1140	Main Tera Hero	2.9767441860465116	43	2.989250920660086
1139	Namastey London	2.9767441860465116	43	2.989250920660086
1146	Shakalaka Boom Boom	2.9761904761904763	42	2.9891287720312234
1147	"Guddu Ki Gun
"	2.9761904761904763	42	2.9891287720312234
1148	Dhoop	2.975609756097561	41	2.989003815387904
1149	Murari the Mad Gentleman	2.975609756097561	41	2.989003815387904
1150	Dosti: Friends Forever	2.975	40	2.9888759527761355
1151	Action Jackson	2.9743589743589745	39	2.9887450816323256
1152	Gauri: The Unborn	2.9743589743589745	39	2.9887450816323256
1153	Nehlle Pe Dehlla	2.9743589743589745	39	2.9887450816323256
1154	Wedding Anniversary	2.973684210526316	38	2.988611094508901
1155	Son Of Sardaar	2.973684210526316	38	2.988611094508901
1156	Bhopal: A Prayer for Rain	2.973684210526316	38	2.988611094508901
1157	Fight Club  Members Only	2.973684210526316	38	2.988611094508901
1162	Dhanak	2.972972972972973	37	2.988473878780092
1161	Love Story 2050	2.972972972972973	37	2.988473878780092
1160	The Lift Boy	2.972972972972973	37	2.988473878780092
1158	Paying Guests	2.972972972972973	37	2.988473878780092
1159	Mumbai Mast Kallander	2.972972972972973	37	2.988473878780092
1163	Agnipankh	2.9722222222222223	36	2.988333316326191
1164	Mr. Black Mr. White	2.9722222222222223	36	2.988333316326191
1165	Raaz	2.9722222222222223	36	2.988333316326191
1166	Badla	2.9722222222222223	36	2.988333316326191
1167	Rangoon	2.9714285714285715	35	2.9881892831944157
1171	The Revenge: Geeta Mera Naam	2.9705882352941178	34	2.988041649234346
1173	Ek Se Badhkar Ek	2.9705882352941178	34	2.988041649234346
1172	Laal Kaptaan	2.9705882352941178	34	2.988041649234346
1169	Mardaani	2.9705882352941178	34	2.988041649234346
1170	Dil Bechara Pyaar Ka Maara	2.9705882352941178	34	2.988041649234346
1168	Om Jai Jagadish	2.9705882352941178	34	2.988041649234346
1174	Khanjar: The Knife	2.9696969696969697	33	2.9878902777056666
1175	Jigyaasa	2.9696969696969697	33	2.9878902777056666
1176	Sorry Bhai!	2.9696969696969697	33	2.9878902777056666
1179	Hawas	2.96875	32	2.987735024855739
1180	Love Aaj Kal	2.96875	32	2.987735024855739
1178	Umar	2.96875	32	2.987735024855739
1177	Anjaan	2.96875	32	2.987735024855739
1181	Hari Puttar: A Comedy of Terrors	2.967741935483871	31	2.9875757394642553
1182	Yaaram	2.967741935483871	31	2.9875757394642553
1183	Maa Tujhhe Salaam	2.967741935483871	31	2.9875757394642553
1184	Shaurya	2.967741935483871	31	2.9875757394642553
1185	The Xposé	2.967741935483871	31	2.9875757394642553
1191	Love in Bombay	2.966666666666667	30	2.987412262351943
1190	Veer-Zaara	2.966666666666667	30	2.987412262351943
1189	Payback	2.966666666666667	30	2.987412262351943
1188	When Obama Loved Osama	2.966666666666667	30	2.987412262351943
1187	Sonchiriya	2.966666666666667	30	2.987412262351943
1186	Ek Villain	2.966666666666667	30	2.987412262351943
1192	Qarib Qarib Singlle	2.9655172413793105	29	2.9872444258499686
1193	Rab Ne Bana Di Jodi	2.9655172413793105	29	2.9872444258499686
1194	Calendar Girls	2.9655172413793105	29	2.9872444258499686
1195	Beti No.1	2.9642857142857144	28	2.9870720532263197
1196	Daas Dev	2.9642857142857144	28	2.9870720532263197
1201	Yadvi  The Dignified Princess	2.962962962962963	27	2.9868949580650366
1200	Bombairiya	2.962962962962963	27	2.9868949580650366
1199	One Night Stand	2.962962962962963	27	2.9868949580650366
1198	Chanchal	2.962962962962963	27	2.9868949580650366
1197	1920	2.962962962962963	27	2.9868949580650366
1202	Bas Ek Pal	2.9615384615384617	26	2.9867129435937176
1203	Badrinath Ki Dulhania	2.9615384615384617	26	2.9867129435937176
1204	Kagaar: Life on the Edge	2.9615384615384617	26	2.9867129435937176
1205	Nakshatra	2.9615384615384617	26	2.9867129435937176
1208	Junooniyat	2.96	25	2.9865258019541923
1211	Mohalla Assi	2.96	25	2.9865258019541923
1209	Oye Lucky! Lucky Oye!	2.96	25	2.9865258019541923
1207	Lamhaa	2.96	25	2.9865258019541923
1206	Laali Ki Shaadi Mein Laaddoo Deewana	2.96	25	2.9865258019541923
1219	88 Antop Hill	2.9583333333333335	24	2.9863333134106806
1214	Insan	2.9583333333333335	24	2.9863333134106806
1216	Aiyaary	2.9583333333333335	24	2.9863333134106806
1218	Login	2.9583333333333335	24	2.9863333134106806
1229	Meri Jung	2.9565217391304346	23	2.9861352454890966
1226	Chashme Baddoor	2.9565217391304346	23	2.9861352454890966
1225	Simran	2.9565217391304346	23	2.9861352454890966
1224	Teen Thay Bhai	2.9565217391304346	23	2.9861352454890966
1223	Bezubaan Ishq	2.9565217391304346	23	2.9861352454890966
1236	Dulhan Hum Le Jayenge	2.9545454545454546	22	2.9859313520404065
1235	Main Aurr Mrs Khanna	2.9545454545454546	22	2.9859313520404065
1242	Dhara 302	2.9545454545454546	22	2.9859313520404065
1240	Ek Alag Mausam	2.9545454545454546	22	2.9859313520404065
1237	Mobile Phone	2.9545454545454546	22	2.9859313520404065
1255	Zindagi 50-50	2.9523809523809526	21	2.985721372220114
1250	Anokha Moti	2.9523809523809526	21	2.985721372220114
1249	Mirch	2.9523809523809526	21	2.985721372220114
1248	Naqaab	2.9523809523809526	21	2.985721372220114
1253	"Ranbanka
"	2.9523809523809526	21	2.985721372220114
1254	I Am Kalam	2.9523809523809526	21	2.985721372220114
1261	Dil Jo Bhi Kahey...	2.95	20	2.9855050293749645
1266	Mardaani 2	2.95	20	2.9855050293749645
1259	Bullett Raja	2.95	20	2.9855050293749645
1260	Irada	2.95	20	2.9855050293749645
1262	Speed	2.95	20	2.9855050293749645
1264	Chal Chala Chal	2.95	20	2.9855050293749645
1265	Patth	2.95	20	2.9855050293749645
1278	Zila Ghaziabad	2.9473684210526314	19	2.985282029826887
1279	Maya	2.9473684210526314	19	2.985282029826887
1274	Sultaan	2.9473684210526314	19	2.985282029826887
1275	Shaheed-E-Azam	2.9473684210526314	19	2.985282029826887
1281	Pyar Ka Live Show	2.9473684210526314	19	2.985282029826887
1280	"Gulaal
"	2.9473684210526314	19	2.985282029826887
1276	Margarita with a Straw	2.9473684210526314	19	2.985282029826887
1277	Jannat 2	2.9473684210526314	19	2.985282029826887
1287	Mona Darling	2.9444444444444446	18	2.985052061542932
1285	I Am	2.9444444444444446	18	2.985052061542932
1289	The Namesake	2.9444444444444446	18	2.985052061542932
1288	Nanhe Jaisalmer	2.9444444444444446	18	2.985052061542932
1294	Patel Ki Punjabi Shaadi	2.9411764705882355	17	2.984814792678534
1296	Agyaat	2.9411764705882355	17	2.984814792678534
1297	Soch Lo	2.9411764705882355	17	2.984814792678534
1301	Singh Saab The Great	2.9411764705882355	17	2.984814792678534
1318	Manmarziyaan	2.9375	16	2.984569869979801
1321	Girlfriend	2.9375	16	2.984569869979801
1320	Pad Man	2.9375	16	2.984569869979801
1319	"Aa Dekhen Zara
"	2.9375	16	2.984569869979801
1335	Yeh Raaste Hain Pyaar Ke	2.933333333333333	15	2.98431691702865
1331	Mallika	2.933333333333333	15	2.98431691702865
1330	Satyaghath: Crime Never Pays	2.933333333333333	15	2.98431691702865
1350	Maximum	2.9285714285714284	14	2.984055532312461
1354	Jai Jawaan Jai Kisaan	2.9285714285714284	14	2.984055532312461
1347	Nautanki Saala	2.9285714285714284	14	2.984055532312461
1369	Oops!	2.923076923076923	13	2.983785287097418
1363	Joggers Park	2.923076923076923	13	2.983785287097418
1365	Bhagmati	2.923076923076923	13	2.983785287097418
1366	Chennai Express	2.923076923076923	13	2.983785287097418
1367	Note Pe Chot at 8/11	2.923076923076923	13	2.983785287097418
1368	Black	2.923076923076923	13	2.983785287097418
1376	Maal road dilli	2.923076923076923	13	2.983785287097418
1379	Brides Wanted	2.923076923076923	13	2.983785287097418
1399	Zindagi Na Milegi Dobara	2.9166666666666665	12	2.9835057230818562
1395	Sur: The Melody of Life	2.9166666666666665	12	2.9835057230818562
1394	Halkaa	2.9166666666666665	12	2.9835057230818562
1390	The Shaukeens	2.9166666666666665	12	2.9835057230818562
1389	Ishqeria	2.9166666666666665	12	2.9835057230818562
1403	Say Yes to Love	2.9166666666666665	12	2.9835057230818562
1432	Laal Rang	2.909090909090909	11	2.9832163498025905
1427	De Dana Dan 	2.909090909090909	11	2.9832163498025905
1426	Jaane Kahan Se Aayi Hai	2.909090909090909	11	2.9832163498025905
1430	James	2.909090909090909	11	2.9832163498025905
1425	Kisna: The Warrior Poet	2.909090909090909	11	2.9832163498025905
1420	Agent Vinod	2.909090909090909	11	2.9832163498025905
1418	Baazaar	2.909090909090909	11	2.9832163498025905
1429	Sikandar	2.909090909090909	11	2.9832163498025905
1428	Khiladi 786	2.909090909090909	11	2.9832163498025905
1452	Mumbhaii - The Gangster	2.9	10	2.982916641763351
1449	Musafir	2.9	10	2.982916641763351
1457	Ok Jaanu	2.9	10	2.982916641763351
1445	Phoonk	2.9	10	2.982916641763351
1454	London Dreams	2.9	10	2.982916641763351
1455	Mukkabaaz	2.9	10	2.982916641763351
1456	Golmaal Returns	2.9	10	2.982916641763351
1461	Meri Jung Ka Elaan	2.9	10	2.982916641763351
1451	Noor	2.9	10	2.982916641763351
1210	OMG  Oh My God!	2.96	50	2.9796180410286213
1213	Shiva	2.9591836734693877	49	2.9794034940920806
1212	Tum Milo Toh Sahi	2.9591836734693877	49	2.9794034940920806
1215	U R My Jaan	2.9583333333333335	48	2.979184382327103
1217	Love at Times Square	2.9583333333333335	48	2.979184382327103
1221	Madras Cafe	2.9574468085106385	47	2.9789605584811576
1220	Meri Shadi Karao	2.9574468085106385	47	2.9789605584811576
1222	Luv U Alia	2.9574468085106385	47	2.9789605584811576
1231	Billu	2.9565217391304346	46	2.978731868899431
1230	Station	2.9565217391304346	46	2.978731868899431
1227	Toss	2.9565217391304346	46	2.978731868899431
1228	Yaariyan	2.9565217391304346	46	2.978731868899431
1233	Hum Kisise Kum Nahin	2.9555555555555557	45	2.978498153173051
1232	Bloody Isshq	2.9555555555555557	45	2.978498153173051
1238	Mittal v/s Mittal	2.9545454545454546	44	2.978259243763863
1234	Grahan	2.9545454545454546	44	2.978259243763863
1241	Chor Chor Super Chor	2.9545454545454546	44	2.978259243763863
1239	Haasil	2.9545454545454546	44	2.978259243763863
1243	Mantra	2.953488372093023	43	2.978014965603906
1244	Taj Mahal: An Eternal Love Story	2.953488372093023	43	2.978014965603906
1246	Uri: The Surgical Strike	2.953488372093023	43	2.978014965603906
1245	NH10	2.953488372093023	43	2.978014965603906
1252	Paheli	2.9523809523809526	42	2.977765135667587
1251	Zero	2.9523809523809526	42	2.977765135667587
1247	Loot	2.9523809523809526	42	2.977765135667587
1257	Dolly Ki Doli	2.951219512195122	41	2.977509562514341
1256	Kuchh Meetha Ho Jaye	2.951219512195122	41	2.977509562514341
1267	Dhund	2.95	40	2.9772480457993913
1258	Panipat	2.95	40	2.9772480457993913
1268	Rangeela Raja	2.95	40	2.9772480457993913
1263	Taxi No. 9211	2.95	40	2.9772480457993913
1272	Hungama	2.948717948717949	39	2.976980375749972
1269	Cheeni Kum	2.948717948717949	39	2.976980375749972
1271	Chura Liyaa Hai Tumne	2.948717948717949	39	2.976980375749972
1270	Ek Second... Jo Zindagi Badal De?	2.948717948717949	39	2.976980375749972
1273	Jeena Hai Toh Thok Daal	2.9473684210526314	38	2.976706332604139
1284	What's Your Raashee?	2.945945945945946	37	2.9764256860090077
1282	Rudraksh	2.945945945945946	37	2.9764256860090077
1283	Kya Dilli Kya Lahore	2.945945945945946	37	2.9764256860090077
1292	Mumbai Delhi Mumbai	2.9444444444444446	36	2.9761381943749714
1286	Raja Abroadiya	2.9444444444444446	36	2.9761381943749714
1290	Shakal Pe Mat Ja	2.9444444444444446	36	2.9761381943749714
1291	Dansh	2.9444444444444446	36	2.9761381943749714
1293	Mirzya	2.942857142857143	35	2.97584360418207
1299	Jhalki	2.9411764705882355	34	2.9755416492343456
1300	Rocky	2.9411764705882355	34	2.9755416492343456
1295	Udta Punjab	2.9411764705882355	34	2.9755416492343456
1298	Kaya Poochhe Maya Se	2.9411764705882355	34	2.9755416492343456
1304	Murder 3	2.9393939393939394	33	2.9752320498575653
1309	Shabd	2.9393939393939394	33	2.9752320498575653
1308	Maan Gaye Mughal-e-Azam	2.9393939393939394	33	2.9752320498575653
1307	Kunwara	2.9393939393939394	33	2.9752320498575653
1306	Woodstock Villa	2.9393939393939394	33	2.9752320498575653
1305	Hadh: Life on the Edge of Death	2.9393939393939394	33	2.9752320498575653
1316	Omkara	2.9375	32	2.9749145120352263
1314	The Past	2.9375	32	2.9749145120352263
1313	Damadamm!	2.9375	32	2.9749145120352263
1315	Help	2.9375	32	2.9749145120352263
1324	Waarrior Savitri	2.935483870967742	31	2.974588726477242
1325	"Aksar 2
"	2.935483870967742	31	2.974588726477242
1326	Titli	2.935483870967742	31	2.974588726477242
1327	Raaz Reboot	2.935483870967742	31	2.974588726477242
1334	Kaafila	2.933333333333333	30	2.9742543676151008
1332	Papa the Great	2.933333333333333	30	2.9742543676151008
1333	Poster Boys	2.933333333333333	30	2.9742543676151008
1341	Mantostaan	2.9310344827586206	29	2.9739110925166354
1340	Humko Deewana Kar Gaye	2.9310344827586206	29	2.9739110925166354
1342	Dulha Mil Gaya	2.9310344827586206	29	2.9739110925166354
1349	The Hero: Love Story of a Spy	2.9285714285714284	28	2.973558539712806
1348	Brahman Naman	2.9285714285714284	28	2.973558539712806
1360	Om Shanti Om	2.925925925925926	27	2.97319632792805
1359	Santa Banta Pvt Ltd	2.925925925925926	27	2.97319632792805
1357	Aks	2.925925925925926	27	2.97319632792805
1358	Kharidaar	2.925925925925926	27	2.97319632792805
1361	Rolling Dream	2.925925925925926	27	2.97319632792805
1370	Jaan-E-Mann	2.923076923076923	26	2.9728240547048284
1371	Bardaasht	2.923076923076923	26	2.9728240547048284
1372	Wah Taj	2.923076923076923	26	2.9728240547048284
1374	I Love NY	2.923076923076923	26	2.9728240547048284
1375	Chaalis Chauraasi 4084	2.923076923076923	26	2.9728240547048284
1378	Elaan	2.923076923076923	26	2.9728240547048284
1385	Ferrari Ki Sawaari	2.92	25	2.9724412949119388
1382	3 Storeys	2.92	25	2.9724412949119388
1384	Tamanchey	2.92	25	2.9724412949119388
1397	Ekta	2.9166666666666665	24	2.9720475991249664
1393	Hate Story	2.9166666666666665	24	2.9720475991249664
1405	Phir Bhi Dil Hai Hindustani	2.9166666666666665	24	2.9720475991249664
1401	Veer	2.9166666666666665	24	2.9720475991249664
1400	Satya 2	2.9166666666666665	24	2.9720475991249664
1402	Aag	2.9166666666666665	24	2.9720475991249664
1409	Maazii	2.9130434782608696	23	2.971642491865908
1407	Race 3	2.9130434782608696	23	2.971642491865908
1421	Luka Chuppi	2.909090909090909	22	2.9712254696874654
1423	Karz: The Burden of Truth	2.909090909090909	22	2.9712254696874654
1436	Horror Story	2.9047619047619047	21	2.970795999085786
1438	Ek Khiladi Ek Haseena	2.9047619047619047	21	2.970795999085786
1437	Red Swastik	2.9047619047619047	21	2.970795999085786
1444	Toh Baat Pakki!	2.9	20	2.9703535142234494
1447	Mere Baap Pehle Aap	2.9	20	2.9703535142234494
1462	A Scandall	2.9	20	2.9703535142234494
1477	Flat 211	2.8947368421052633	19	2.9698974144422716
1476	Miss Lovely	2.8947368421052633	19	2.9698974144422716
1500	Housefull 4	2.888888888888889	18	2.969427061542932
1492	Court	2.888888888888889	18	2.969427061542932
1498	Boss	2.888888888888889	18	2.969427061542932
1494	Fun  Can Be Dangerous Sometimes	2.888888888888889	18	2.969427061542932
1302	Veerappan	2.94	50	2.9692013743619547
1303	Mukti Bhawan	2.94	50	2.9692013743619547
1511	Tulsi	2.8823529411764706	17	2.968941776805518
1506	Udaan	2.8823529411764706	17	2.968941776805518
1507	Awara Paagal Deewana	2.8823529411764706	17	2.968941776805518
1508	Banjo	2.8823529411764706	17	2.968941776805518
1310	Satrangee Parachute	2.938775510204082	49	2.968877178302607
1311	Kaalo	2.938775510204082	49	2.968877178302607
1312	Stop!	2.938775510204082	49	2.968877178302607
1317	1921	2.9375	48	2.968546084454762
